,AMZN,AMZN,AMZN,AMZN,AMZN,EKSO,EKSO,EKSO,EKSO,EKSO,SPLK,SPLK,SPLK,SPLK,SPLK,AAPL,AAPL,AAPL,AAPL,AAPL,BPMC,BPMC,BPMC,BPMC,BPMC,CRM,CRM,CRM,CRM,CRM
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27,1784.1300048828125,1787.5,1745.6800537109375,1765.699951171875,4324800,35.70000076293945,36.29999923706055,34.79999923706055,36.0,12060,124.19999694824219,124.61000061035156,118.83000183105469,120.48999786376953,1614300,46.07216749571107,46.31869801803528,45.53516814265429,46.003822326660156,119393600,80.58999633789062,80.88999938964844,77.36000061035156,79.87999725341797,249900,159.0,159.3000030517578,152.3699951171875,155.1199951171875,8218700
2019-03-28,1770.0,1777.9300537109375,1753.469970703125,1773.4200439453125,3043000,36.0,36.45000076293945,35.70000076293945,36.45000076293945,6380,120.5,122.33000183105469,119.5,121.83000183105469,1203000,46.12098209712225,46.26987771862874,45.77437341130252,46.064842224121094,83121600,79.19999694824219,79.72000122070312,75.23999786376953,75.70999908447266,958000,155.69000244140625,156.47999572753906,153.50999450683594,155.17999267578125,4424800
2019-03-29,1786.5799560546875,1792.8599853515625,1776.6300048828125,1780.75,3320800,36.599998474121094,37.650001525878906,36.150001525878906,37.650001525878906,21007,123.19999694824219,125.56999969482422,122.33000183105469,124.5999984741211,2405100,46.335784436228415,46.396807172346634,46.02090503212037,46.365074157714844,94256000,76.41999816894531,81.25,75.5199966430664,80.05000305175781,2104200,156.8699951171875,158.5,155.42999267578125,158.3699951171875,4913100
2019-04-01,1800.1099853515625,1815.6700439453125,1798.72998046875,1814.18994140625,4238800,37.5,37.79999923706055,36.75,37.5,16193,126.30000305175781,128.8800048828125,124.52999877929688,126.83999633789062,1459200,46.77759324148338,46.78735524146809,45.981858021821935,46.67995834350586,111448000,81.23999786376953,81.5469970703125,79.61000061035156,81.02999877929688,814800,160.10000610351562,161.67999267578125,158.50999450683594,161.17999267578125,4601100
2019-04-02,1811.02001953125,1820.0,1805.1199951171875,1813.97998046875,3448100,37.20000076293945,37.650001525878906,36.0,37.650001525878906,10660,126.83999633789062,127.81999969482422,125.4800033569336,127.7300033569336,1471400,46.64333594513177,47.465924929995786,46.63357394651126,47.358524322509766,91062800,80.9800033569336,84.72000122070312,80.63700103759766,83.4000015258789,988900,160.86000061035156,160.99000549316406,158.91000366210938,160.50999450683594,3158400
2019-04-03,1826.719970703125,1830.0,1809.6199951171875,1820.699951171875,3926100,37.650001525878906,38.25,37.20000076293945,37.349998474121094,22480,128.61000061035156,129.91000366210938,127.25,128.8699951171875,1081500,47.17057781501803,47.963873431570725,47.14616722931112,47.683170318603516,93087200,85.31999969482422,86.22000122070312,83.52400207519531,84.9800033569336,574600,161.77999877929688,163.13999938964844,160.64999389648438,162.6199951171875,3819100
2019-04-04,1820.6500244140625,1828.75,1804.199951171875,1818.8599853515625,3623900,37.5,37.79999923706055,36.599998474121094,37.650001525878906,13173,129.0,130.16000366210938,122.94999694824219,125.94999694824219,1686700,47.546467371493954,47.932131461521365,47.14371885428897,47.766151428222656,76457200,83.87000274658203,83.87000274658203,80.55999755859375,82.19000244140625,940200,162.7100067138672,162.8000030517578,155.8300018310547,158.52000427246094,6295200
2019-04-05,1829.0,1838.5799560546875,1825.18994140625,1837.280029296875,3640500,37.79999923706055,37.79999923706055,37.20000076293945,37.5,10747,126.08000183105469,129.0800018310547,126.06999969482422,128.6999969482422,1548700,47.951663851496285,48.110325195340835,47.824735521327064,48.085914611816406,74106400,82.13999938964844,84.13999938964844,81.4000015258789,83.20999908447266,522200,159.6300048828125,160.24000549316406,158.02000427246094,158.55999755859375,4315300
2019-04-08,1833.22998046875,1850.199951171875,1825.1099853515625,1849.8599853515625,3752800,37.650001525878906,37.650001525878906,36.75,37.5,9533,128.74000549316406,129.6999969482422,125.9000015258789,129.6300048828125,972500,47.94434886599881,48.87433488489036,47.924821141053485,48.84260559082031,103526800,82.83000183105469,83.41000366210938,81.51000213623047,82.79000091552734,310200,158.39999389648438,158.7899932861328,156.4499969482422,158.47000122070312,2848400
2019-04-09,1845.489990234375,1853.0899658203125,1831.780029296875,1835.8399658203125,3714400,36.599998474121094,37.5,36.599998474121094,36.75,10267,128.69000244140625,130.02000427246094,128.1699981689453,129.69000244140625,1169200,48.89630429942586,49.513854148001165,48.63024231473907,48.69614791870117,143072800,82.77999877929688,83.73999786376953,80.7699966430664,81.0199966430664,338100,157.0399932861328,158.35000610351562,156.64999389648438,156.97000122070312,5642900
2019-04-10,1841.0,1848.0,1828.81005859375,1847.3299560546875,2964000,36.900001525878906,37.650001525878906,36.599998474121094,37.04999923706055,9287,130.32000732421875,134.32000732421875,130.2100067138672,133.9199981689453,1467100,48.49598735248733,48.9988178297402,48.373941879515066,48.96952438354492,86781200,81.37000274658203,82.91999816894531,81.0999984741211,82.08999633789062,248400,158.1999969482422,160.3800048828125,157.64999389648438,160.24000549316406,3414700
2019-04-11,1848.699951171875,1849.949951171875,1840.31005859375,1844.0699462890625,2654800,37.20000076293945,38.25,37.20000076293945,37.79999923706055,22593,133.6199951171875,135.77000427246094,133.22000122070312,135.3800048828125,1357700,49.025668500042016,49.06228065250709,48.43740842022122,48.561893463134766,83603200,82.08999633789062,83.25,80.73999786376953,82.86000061035156,366200,160.16000366210938,160.8300018310547,159.02000427246094,160.72999572753906,2578400
2019-04-12,1848.4000244140625,1851.5,1841.300048828125,1843.06005859375,3114400,37.79999923706055,37.79999923706055,37.20000076293945,37.79999923706055,7853,135.89999389648438,135.89999389648438,133.94000244140625,134.94000244140625,1008200,48.62290884620996,48.85235489904091,47.89307940422032,48.5423583984375,111042800,83.6500015258789,83.7699966430664,79.55999755859375,80.43000030517578,603600,162.0,162.5,159.5,160.7100067138672,2844200
2019-04-15,1842.0,1846.8499755859375,1818.9000244140625,1844.8699951171875,3724400,37.5,37.5,36.599998474121094,37.349998474121094,8827,135.02000427246094,136.49000549316406,132.74000549316406,134.67999267578125,960900,48.47157615379923,48.78157267026926,48.33244253928955,48.63023376464844,70146400,80.25,81.12999725341797,76.19999694824219,77.69999694824219,528800,161.0,162.02999877929688,159.49000549316406,160.08999633789062,2608400
2019-04-16,1851.3499755859375,1869.77001953125,1848.0,1863.0400390625,3044600,37.5,37.5,36.0,36.599998474121094,10673,135.77999877929688,137.25,132.35000610351562,133.52000427246094,1253500,48.68638112866892,49.15259199914577,48.46669704525368,48.6351203918457,102785600,78.31999969482422,78.87000274658203,76.87999725341797,78.0999984741211,432500,160.0399932861328,160.25999450683594,157.75,158.69000244140625,3004800
2019-04-17,1872.989990234375,1876.469970703125,1860.43994140625,1864.8199462890625,2893500,36.45000076293945,36.45000076293945,33.599998474121094,33.900001525878906,30620,134.58999633789062,134.7899932861328,128.1999969482422,128.91000366210938,1560500,48.70590595114799,49.64321801876444,48.47890315809435,49.58219528198242,115627200,78.22000122070312,78.80999755859375,72.48999786376953,73.7300033569336,519600,159.0500030517578,159.0500030517578,155.07000732421875,155.33999633789062,4765500
2019-04-18,1868.7900390625,1870.8199462890625,1859.47998046875,1861.68994140625,2749900,33.599998474121094,34.04999923706055,32.849998474121094,33.45000076293945,13207,128.8000030517578,129.5800018310547,125.25,128.0800018310547,1264800,49.57975495344986,49.83116834606258,49.43330261113519,49.76038360595703,96783200,73.6500015258789,75.20999908447266,71.91999816894531,73.8499984741211,457000,154.89999389648438,156.2100067138672,153.1699981689453,155.99000549316406,4391500
2019-04-22,1855.4000244140625,1888.4200439453125,1845.6400146484375,1887.31005859375,3373800,33.45000076293945,34.04999923706055,33.45000076293945,34.04999923706055,6680,127.88999938964844,130.3699951171875,127.30000305175781,130.0,1295000,49.508965824495384,50.023997857057175,49.389359923021885,49.923919677734375,77758000,73.61000061035156,75.91000366210938,72.61000061035156,75.43000030517578,367100,155.4499969482422,159.13999938964844,155.27999877929688,158.75999450683594,2943300
2019-04-23,1891.199951171875,1929.260009765625,1889.5799560546875,1923.77001953125,4640400,33.599998474121094,36.0,33.45000076293945,35.54999923706055,10033,130.5,133.75999450683594,129.63999938964844,133.61000061035156,1714000,49.8995151747942,50.70989898240908,49.770147258746334,50.64399337768555,93292000,75.72000122070312,78.40499877929688,75.06999969482422,77.63999938964844,381900,159.75999450683594,161.39999389648438,158.41000366210938,161.22999572753906,3418400
2019-04-24,1925.0,1929.68994140625,1898.1600341796875,1901.75,3675800,35.25,35.54999923706055,34.875,35.400001525878906,4260,134.3300018310547,135.74000549316406,133.19000244140625,133.2899932861328,977500,50.614701083055465,50.888081763534196,50.53903348217528,50.56588363647461,70162400,77.76000213623047,77.76000213623047,75.33000183105469,75.45999908447266,213100,161.8800048828125,162.49000549316406,159.39999389648438,159.55999755859375,3384900
2019-04-25,1917.0,1922.449951171875,1900.31005859375,1902.25,6099100,34.95000076293945,35.29499816894531,33.29999923706055,34.650001525878906,12160,135.02000427246094,136.75999450683594,132.69000244140625,135.75999450683594,1422400,50.48533253838215,50.712335338166625,50.06793536762272,50.106990814208984,74172800,75.08999633789062,77.51499938964844,74.5999984741211,76.9000015258789,327400,162.0,163.88999938964844,161.0,163.08999633789062,5498400
2019-04-26,1929.0,1951.0,1898.0,1950.6300048828125,8432600,34.349998474121094,34.349998474121094,32.25,32.25,16747,136.10000610351562,138.1999969482422,135.27999877929688,137.6999969482422,1008900,50.01423110439413,50.03864168771317,49.335658602884294,49.86777877807617,74596400,77.08999633789062,77.2239990234375,75.69000244140625,76.86000061035156,295800,162.4199981689453,166.05999755859375,161.27999877929688,165.9600067138672,3342900
2019-04-29,1949.0,1956.3399658203125,1934.0899658203125,1938.4300537109375,4021300,32.25,33.0,32.25,32.70000076293945,8347,138.11000061035156,140.75,138.0,138.8800048828125,1142600,49.8921863771194,50.27541093862811,49.76037890902439,49.94344711303711,88818800,76.80000305175781,80.0,76.80000305175781,78.47000122070312,319500,166.7100067138672,167.55999755859375,165.3300018310547,165.36000061035156,4509700
2019-04-30,1930.0999755859375,1935.7099609375,1906.949951171875,1926.52001953125,3506000,32.849998474121094,33.0,32.25,33.0,15680,138.24000549316406,139.9600067138672,136.92999267578125,138.0399932861328,726100,49.56510478720263,49.64809481141925,48.60094633648532,48.981727600097656,186139600,78.5,79.06999969482422,74.02999877929688,75.61000061035156,412500,165.19000244140625,166.44000244140625,163.6199951171875,165.35000610351562,3581800
2019-05-01,1933.0899658203125,1943.6400146484375,1910.550048828125,1911.52001953125,3117000,33.75,33.915000915527344,32.25,32.54999923706055,12560,138.52000427246094,139.0,134.66000366210938,134.80999755859375,1331100,51.229810229399284,52.5552223118062,51.07114887578142,51.38602828979492,259309200,75.83000183105469,76.81999969482422,73.87999725341797,74.27999877929688,324400,166.00999450683594,166.22000122070312,162.13999938964844,162.14999389648438,2707700
2019-05-02,1913.3299560546875,1921.550048828125,1881.8699951171875,1900.8199462890625,3962900,32.70000076293945,33.0,31.350000381469727,31.950000762939453,15700,134.5,136.9600067138672,132.72999572753906,134.47000122070312,1166600,51.220040006817904,51.90593492619483,50.8026466010375,51.05161666870117,127985200,74.5199966430664,77.31999969482422,73.16999816894531,76.54000091552734,208900,161.69000244140625,162.6999969482422,159.6300048828125,161.8300018310547,3181100
2019-05-03,1949.0,1964.4000244140625,1936.0,1962.4599609375,6381600,31.649999618530273,33.0,31.049999237060547,33.0,17953,135.60000610351562,136.58999633789062,134.0,135.22000122070312,999000,51.47633805186372,51.70822369934575,51.31523713800086,51.686256408691406,83569600,76.79000091552734,79.51000213623047,76.23999786376953,79.44000244140625,241800,162.5800018310547,163.5,160.86000061035156,163.33999633789062,3131000
2019-05-06,1917.97998046875,1959.0,1910.5,1950.550048828125,5417800,31.950000762939453,32.70000076293945,31.350000381469727,31.649999618530273,15173,131.00999450683594,135.5399932861328,129.1999969482422,135.10000610351562,729000,49.86534265081524,50.975957309852284,49.672512423200125,50.888084411621094,129772400,77.44999694824219,81.35299682617188,77.44999694824219,80.83999633789062,248800,158.6199951171875,162.83999633789062,157.86000061035156,162.5,2520600
2019-05-07,1939.989990234375,1949.0999755859375,1903.3800048828125,1921.0,5902100,31.5,31.5,30.0,30.149999618530273,20967,133.5,134.0,128.22000122070312,131.2899932861328,1473600,50.25344444673369,50.62934285948664,49.020784441883784,49.51628875732422,155054800,79.62999725341797,80.81500244140625,75.52999877929688,76.18000030517578,468700,161.3300018310547,161.6699981689453,154.75,156.89999389648438,6541900
2019-05-08,1918.8699951171875,1935.3699951171875,1910.0,1917.77001953125,4078600,30.0,30.899999618530273,30.0,30.299999237060547,16027,131.2899932861328,132.94000244140625,130.22999572753906,131.77000427246094,652400,49.28195583009705,50.12162920056643,49.24534368148491,49.52604675292969,105358000,74.75,77.25,73.0199966430664,76.76000213623047,392400,157.11000061035156,157.92999267578125,155.0399932861328,156.86000061035156,4061300
2019-05-09,1900.0,1909.4000244140625,1876.0,1899.8699951171875,5308300,29.850000381469727,29.864999771118164,27.0,27.299999237060547,40300,130.05999755859375,132.97000122070312,127.72000122070312,132.42999267578125,758400,48.91581993279106,49.2282560191645,48.002922256009775,48.99393081665039,139634400,76.5,82.76000213623047,76.5,82.30000305175781,795400,154.64999389648438,157.10000610351562,152.38999938964844,156.30999755859375,5809300
2019-05-10,1898.0,1903.7900390625,1856.0,1889.97998046875,5718000,27.75,29.100000381469727,27.75,27.899999618530273,22033,132.0399932861328,134.19000244140625,129.9199981689453,133.32000732421875,871900,48.37401339885286,48.7244096283583,47.23462088978889,48.31520462036133,164834800,81.7699966430664,83.77999877929688,79.69000244140625,83.66000366210938,537600,156.27999877929688,160.61000061035156,154.3800048828125,159.94000244140625,4462200
2019-05-13,1836.56005859375,1846.5400390625,1818.0,1822.6800537109375,5783400,28.5,28.5,26.399999618530273,26.399999618530273,19753,128.86000061035156,130.80999755859375,126.13999938964844,126.86000061035156,1034100,45.99475782798745,46.42845988504471,44.80390735053937,45.507144927978516,229722400,81.5,81.5,73.37300109863281,74.16999816894531,969300,154.9199981689453,156.89999389648438,152.77999877929688,153.14999389648438,5694600
2019-05-14,1839.5,1852.43994140625,1815.75,1840.1199951171875,4629100,25.799999237060547,30.600000381469727,24.899999618530273,30.149999618530273,37673,128.25999450683594,131.92999267578125,127.5199966430664,130.97999572753906,964600,45.67621566607601,46.482365764918,45.43118474086414,46.227535247802734,146118800,74.87000274658203,78.83999633789062,74.87000274658203,76.25,633200,155.0500030517578,158.58999633789062,152.9199981689453,158.07000732421875,4954000
2019-05-15,1827.949951171875,1874.4300537109375,1823.0,1871.1500244140625,4692600,29.549999237060547,31.049999237060547,28.799999237060547,29.399999618530273,30787,130.2100067138672,135.83999633789062,130.2100067138672,135.0,1140500,45.641907386715275,46.98467568938886,45.58064966091425,46.78129959106445,106178800,75.7699966430664,77.88899993896484,75.19999694824219,77.19999694824219,375900,153.82000732421875,156.3800048828125,151.6999969482422,155.05999755859375,7783800
2019-05-16,1885.93994140625,1917.510009765625,1882.2900390625,1907.5699462890625,4707800,28.649999618530273,28.649999618530273,26.399999618530273,26.700000762939453,22340,135.66000366210938,140.66000366210938,135.57000732421875,139.00999450683594,1817500,46.53381898118634,47.16109748514463,46.27163412428787,46.57547378540039,132125600,77.66000366210938,81.2699966430664,77.66000366210938,81.08999633789062,358100,156.75999450683594,159.4499969482422,155.89999389648438,158.47999572753906,5048100
2019-05-17,1893.050048828125,1910.530029296875,1867.3299560546875,1869.0,4736600,26.700000762939453,27.299999237060547,26.700000762939453,26.700000762939453,14687,138.0,138.6199951171875,135.58999633789062,136.49000549316406,1021700,45.80363238931427,46.776405532325114,45.761977577661156,46.310848236083984,131516400,80.0999984741211,82.12000274658203,79.5199966430664,81.30000305175781,304200,156.17999267578125,157.16000366210938,153.1699981689453,154.57000732421875,5314000
2019-05-20,1852.68994140625,1867.780029296875,1835.5400390625,1858.969970703125,3798200,26.700000762939453,29.25,26.25,28.649999618530273,23013,136.19000244140625,136.60000610351562,133.50999450683594,134.3300018310547,1318900,44.96808192971979,45.1714580711309,44.17418028914965,44.86271667480469,154449200,80.36000061035156,81.19000244140625,75.76000213623047,75.87999725341797,562400,152.47000122070312,156.08999633789062,151.6999969482422,155.97999572753906,5437600
2019-05-21,1874.7900390625,1879.0,1846.0,1857.52001953125,4005100,28.950000762939453,29.549999237060547,27.450000762939453,27.899999618530273,30707,135.52000427246094,138.5500030517578,135.52000427246094,138.27000427246094,1366200,45.38462682840287,46.06581247979192,45.25720970444609,45.72277069091797,113459200,76.80999755859375,79.2300033569336,76.44000244140625,78.97000122070312,369800,157.36000061035156,157.83999633789062,155.17999267578125,155.77999877929688,3803100
2019-05-22,1851.780029296875,1871.489990234375,1851.0,1859.6800537109375,2936600,18.600000381469727,22.5,17.700000762939453,20.549999237060547,527100,137.07000732421875,137.42999267578125,135.24000549316406,136.1199951171875,1693500,45.247417822581475,45.50470107751309,44.73040234912154,44.78675842285156,118994400,78.43000030517578,81.69000244140625,78.33000183105469,81.19999694824219,342500,155.8699951171875,158.19000244140625,155.83999633789062,157.63999938964844,3170100
